,timestamp,Keypad4,Keypad3,Keypad2,Keypad1,Opto4,Opto3,Opto2,Opto1,TTLin2,TTLin1,Mic2,Mic1,ActClose4,ActClose3,ActClose2,ActClose1,TTLout2,TTLout1,Sounder2,Sounder1
299,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
301,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
303,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,202.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306,200.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
307,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,201.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
309,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,203.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
311,210.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,218.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
313,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,241.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
315,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,243.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
317,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,261.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
319,206.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,200.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
321,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,200.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
323,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
325,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
328,9.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
329,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
331,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,4.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
335,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
337,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,10.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
339,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,11.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
341,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,11.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
343,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,88.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
345,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,90.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
347,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,100.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
349,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,100.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
351,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,8300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,8306.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
355,8300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,8300.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
357,8308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,8309.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
359,8310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,8312.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
361,8310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,8310.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
363,8310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,8310.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
365,8300.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,8301.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
367,8301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,8300.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
369,8000.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,8002.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
371,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,8000.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
373,8006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,8022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,8000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,8008.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,8000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,8000.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
379,8010.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,8010.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
381,8026.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,8027.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
383,8028.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,8030.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
385,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,8000.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
387,8041.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,8040.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
389,8040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,8040.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
391,8040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,8040.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
393,8012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,8012.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
395,8102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,8112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,8300.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,8308.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
399,8310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,8300.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
401,8320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,8320.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
403,8320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,8320.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
405,8340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,8344.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
407,8346.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,8346.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
409,8360.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,8361.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
411,8360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,8361.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
413,8374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,8375.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
415,8310.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,8311.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
417,8311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,8380.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
419,8001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,8001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,8004.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
423,8008.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,8008.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
425,8000.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,8001.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
427,8001.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,8001.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
429,8005.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,8005.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
431,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,8000.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
433,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,8000.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
435,8004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,8004.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
437,8005.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,8006.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
439,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,8000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
441,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,8000.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
443,8001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,8000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
445,8014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,8012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
448,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,10.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
451,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
453,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,7.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
455,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,22.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
457,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,20.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
459,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
461,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
463,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,20.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
465,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,28.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
467,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
469,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
471,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,400.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
473,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,10.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
477,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,10.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
479,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
481,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,21.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
483,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,20.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
485,46.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,46.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
487,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,48.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
489,60.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,61.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
491,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,65.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
493,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
495,83.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,83.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
497,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,80.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
499,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,11.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
503,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,14.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
505,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,10.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
507,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,11.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
509,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,101.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
511,101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,102.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
513,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,100.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
515,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,105.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
517,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,100.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
519,101.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,100.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
521,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,109.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
523,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,400.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
525,401.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,421.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
529,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,20.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
531,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,21.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
533,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
535,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,10.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
537,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,20.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
539,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,31.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
541,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,1.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
543,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,100.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
545,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,100.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
547,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,100.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
551,100.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,101.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
553,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,110.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
555,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,110.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
557,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,140.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
559,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,153.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
561,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,150.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
563,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,150.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
565,162.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,162.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
567,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,100.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
569,401.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,400.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
571,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,400.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
573,402.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,404.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
575,410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
578,8.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
579,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,10.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
581,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
583,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
585,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
587,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
589,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
591,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,11.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
593,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,14.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
595,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,80.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
597,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
